season,round,driver_id,position,points,wins
1975,14,lennep,20.0,1.0,0
1975,14,lombardi,21.0,0.5,0
1975,14,stommelen,,0.0,0
1975,14,watson,,0.0,0
1975,14,ertl,,0.0,0
1975,14,stuck,,0.0,0
1975,14,evans,,0.0,0
1975,14,wilson_fittipaldi,,0.0,0
1975,14,hill,,0.0,0
1975,14,lunger,,0.0,0
1975,14,palm,,0.0,0
1975,14,merzario,,0.0,0
1975,14,tunmer,,0.0,0
1975,14,amon,,0.0,0
1975,14,ian_scheckter,,0.0,0
1975,14,jabouille,,0.0,0
1975,14,crawford,,0.0,0
1975,14,keizan,,0.0,0
1975,14,charlton,,0.0,0
1975,14,magee,,0.0,0
1975,14,zorzi,,0.0,0
1975,14,henton,,0.0,0
1975,14,nicholson,,0.0,0
1975,14,morgan,,0.0,0
1975,14,migault,,0.0,0
1975,14,wunderink,,0.0,0
1975,14,wilds,,0.0,0
1975,14,schuppan,,0.0,0
1975,14,leclere,,0.0,0
1975,14,vonlanthen,,0.0,0
1975,14,fushida,,0.0,0
1975,14,ashley,,0.0,0
1976,16,hunt,1.0,66.0,6
1976,16,lauda,2.0,64.0,5
1976,16,scheckter,3.0,48.0,1
1976,16,depailler,4.0,39.0,0
1976,16,regazzoni,5.0,31.0,1
1976,16,mario_andretti,6.0,22.0,1
1976,16,watson,7.0,20.0,1
1976,16,laffite,8.0,20.0,0
1976,16,mass,9.0,19.0,0
1976,16,nilsson,10.0,11.0,0
1976,16,peterson,11.0,10.0,1
1976,16,pryce,12.0,10.0,0
1976,16,stuck,13.0,8.0,0
1976,16,pace,14.0,7.0,0
1976,16,jones,15.0,7.0,0
1976,16,reutemann,16.0,3.0,0
1976,16,emerson_fittipaldi,17.0,3.0,0
1976,16,amon,18.0,2.0,0
1976,16,brambilla,19.0,1.0,0
1976,16,stommelen,20.0,1.0,0
1976,16,ertl,,0.0,0
1976,16,jarier,,0.0,0
1976,16,ickx,,0.0,0
1976,16,perkins,,0.0,0
1976,16,pescarolo,,0.0,0
1976,16,merzario,,0.0,0
1976,16,zorzi,,0.0,0
1976,16,takahara,,0.0,0
1976,16,leclere,,0.0,0
1976,16,lunger,,0.0,0
1976,16,evans,,0.0,0
1976,16,pesenti_rossi,,0.0,0
1976,16,hoffmann,,0.0,0
1976,16,hasemi,,0.0,0
1976,16,lombardi,,0.0,0
1976,16,kessel,,0.0,0
1976,16,ribeiro,,0.0,0
1976,16,brown,,0.0,0
1976,16,edwards,,0.0,0
1976,16,neve,,0.0,0
1976,16,binder,,0.0,0
1976,16,hayje,,0.0,0
1976,16,hoshino,,0.0,0
1976,16,ashley,,0.0,0
1976,16,ian_scheckter,,0.0,0
1976,16,andersson,,0.0,0
1976,16,stuppacher,,0.0,0
1977,17,lauda,1.0,70.0,3
1977,17,scheckter,2.0,55.0,3
1977,17,mario_andretti,3.0,47.0,4
1977,17,reutemann,4.0,41.0,1
1977,17,hunt,5.0,40.0,3
1977,17,mass,6.0,25.0,0
1977,17,jones,7.0,22.0,1
1977,17,nilsson,8.0,20.0,1
1977,17,depailler,9.0,20.0,0
1977,17,laffite,10.0,18.0,1
1977,17,stuck,11.0,12.0,0
1977,17,emerson_fittipaldi,12.0,11.0,0
1977,17,watson,13.0,9.0,0
1977,17,peterson,14.0,7.0,0
1977,17,pace,15.0,6.0,0
1977,17,brambilla,16.0,6.0,0
1977,17,regazzoni,17.0,5.0,0
1977,17,tambay,18.0,5.0,0
1977,17,jarier,19.0,1.0,0
1977,17,patrese,20.0,1.0,0
1977,17,zorzi,21.0,1.0,0
1977,17,keegan,,0.0,0
1977,17,neve,,0.0,0
1977,17,schuppan,,0.0,0
1977,17,hoffmann,,0.0,0
1977,17,ongais,,0.0,0
1977,17,ribeiro,,0.0,0
1977,17,binder,,0.0,0
1977,17,lunger,,0.0,0
1977,17,ertl,,0.0,0
1977,17,oliver,,0.0,0
1977,17,takahashi,,0.0,0
1977,17,ian_scheckter,,0.0,0
1977,17,henton,,0.0,0
1977,17,ickx,,0.0,0
1977,17,gilles_villeneuve,,0.0,0
1977,17,hoshino,,0.0,0
1977,17,perkins,,0.0,0
1977,17,purley,,0.0,0
1977,17,villota,,0.0,0
1977,17,merzario,,0.0,0
1977,17,ashley,,0.0,0
1977,17,pryce,,0.0,0
1977,17,giacomelli,,0.0,0
1977,17,jabouille,,0.0,0
1977,17,hayje,,0.0,0
1977,17,rebaque,,0.0,0
1977,17,takahara,,0.0,0
1978,16,mario_andretti,1.0,64.0,6
1978,16,peterson,2.0,51.0,2
1978,16,reutemann,3.0,48.0,4
1978,16,lauda,4.0,44.0,2
1978,16,depailler,5.0,34.0,1
1978,16,watson,6.0,25.0,0
1978,16,scheckter,7.0,24.0,0
1978,16,laffite,8.0,19.0,0
1978,16,gilles_villeneuve,9.0,17.0,1
1978,16,emerson_fittipaldi,10.0,17.0,0
1978,16,jones,11.0,11.0,0
1978,16,patrese,12.0,11.0,0
1978,16,hunt,13.0,8.0,0
1978,16,tambay,14.0,8.0,0
1978,16,pironi,15.0,7.0,0
1978,16,regazzoni,16.0,4.0,0
1978,16,jabouille,17.0,3.0,0
1978,16,stuck,18.0,2.0,0
1978,16,brambilla,19.0,1.0,0
1978,16,daly,20.0,1.0,0
1978,16,rebaque,21.0,1.0,0
1978,16,lunger,,0.0,0
1978,16,giacomelli,,0.0,0
1978,16,mass,,0.0,0
1978,16,jarier,,0.0,0
1978,16,arnoux,,0.0,0
1978,16,stommelen,,0.0,0
1978,16,piquet,,0.0,0
1978,16,keke_rosberg,,0.0,0
1978,16,keegan,,0.0,0
1978,16,ertl,,0.0,0
1978,16,ickx,,0.0,0
1978,16,rahal,,0.0,0
1978,16,merzario,,0.0,0
1978,16,bleekemolen,,0.0,0
1978,16,ongais,,0.0,0
1978,16,leoni,,0.0,0
1978,16,cheever,,0.0,0
1979,15,scheckter,1.0,51.0,3
1979,15,gilles_villeneuve,2.0,47.0,3
1979,15,jones,3.0,40.0,4
1979,15,laffite,4.0,36.0,2
1979,15,regazzoni,5.0,29.0,1
1979,15,depailler,6.0,20.0,1
1979,15,reutemann,7.0,20.0,0
1979,15,arnoux,8.0,17.0,0
1979,15,watson,9.0,15.0,0
1979,15,pironi,10.0,14.0,0
1979,15,jarier,11.0,14.0,0
1979,15,mario_andretti,12.0,14.0,0
1979,15,jabouille,13.0,9.0,1
1979,15,lauda,14.0,4.0,0
1979,15,angelis,15.0,3.0,0
1979,15,piquet,16.0,3.0,0
1979,15,ickx,17.0,3.0,0
1979,15,mass,18.0,3.0,0
1979,15,stuck,19.0,2.0,0
1979,15,patrese,20.0,2.0,0
1979,15,emerson_fittipaldi,21.0,1.0,0
1979,15,rebaque,,0.0,0
1979,15,tambay,,0.0,0
1979,15,zunino,,0.0,0
1979,15,lees,,0.0,0
1979,15,daly,,0.0,0
1979,15,hunt,,0.0,0
1979,15,lammers,,0.0,0
1979,15,keke_rosberg,,0.0,0
1979,15,brambilla,,0.0,0
1979,15,gaillard,,0.0,0
1979,15,giacomelli,,0.0,0
1979,15,surer,,0.0,0
1979,15,merzario,,0.0,0
1979,15,brancatelli,,0.0,0
1979,15,ribeiro,,0.0,0
1980,14,jones,1.0,67.0,5
1980,14,piquet,2.0,54.0,3
1980,14,reutemann,3.0,42.0,1
1980,14,laffite,4.0,34.0,1
1980,14,pironi,5.0,32.0,1
1980,14,arnoux,6.0,29.0,2
1980,14,angelis,7.0,13.0,0
1980,14,jabouille,8.0,9.0,1
1980,14,patrese,9.0,7.0,0
1980,14,keke_rosberg,10.0,6.0,0
1980,14,watson,11.0,6.0,0
1980,14,daly,12.0,6.0,0
1980,14,jarier,13.0,6.0,0
1980,14,gilles_villeneuve,14.0,6.0,0
1980,14,emerson_fittipaldi,15.0,5.0,0
1980,14,prost,16.0,5.0,0
1980,14,mass,17.0,4.0,0
1980,14,giacomelli,18.0,4.0,0
1980,14,scheckter,19.0,2.0,0
1980,14,mario_andretti,20.0,1.0,0
1980,14,rebaque,21.0,1.0,0
1980,14,surer,,0.0,0
1980,14,zunino,,0.0,0
1980,14,keegan,,0.0,0
1980,14,regazzoni,,0.0,0
1980,14,lammers,,0.0,0
1980,14,cheever,,0.0,0
1980,14,lees,,0.0,0
1980,14,depailler,,0.0,0
1980,14,mansell,,0.0,0
1980,14,brambilla,,0.0,0
1980,14,cesaris,,0.0,0
1980,14,needell,,0.0,0
1980,14,thackwell,,0.0,0
1980,14,kennedy,,0.0,0
1980,14,johansson,,0.0,0
1980,14,ertl,,0.0,0
1980,14,manfred_winkelhock,,0.0,0
1980,14,south,,0.0,0
1980,14,desire_wilson,,0.0,0
1980,14,cogan,,0.0,0
1981,15,piquet,1.0,50.0,3
1981,15,reutemann,2.0,49.0,2
1981,15,jones,3.0,46.0,2
1981,15,laffite,4.0,44.0,2
1981,15,prost,5.0,43.0,3
1981,15,watson,6.0,27.0,1
1981,15,gilles_villeneuve,7.0,25.0,2
1981,15,angelis,8.0,14.0,0
1981,15,arnoux,9.0,11.0,0
1981,15,rebaque,10.0,11.0,0
1981,15,patrese,11.0,10.0,0
1981,15,cheever,12.0,10.0,0
1981,15,pironi,13.0,9.0,0
1981,15,mansell,14.0,8.0,0
1981,15,giacomelli,15.0,7.0,0
1981,15,surer,16.0,4.0,0
1981,15,mario_andretti,17.0,3.0,0
1981,15,cesaris,18.0,1.0,0
1981,15,tambay,19.0,1.0,0
1981,15,borgudd,20.0,1.0,0
1981,15,salazar,21.0,1.0,0
1981,15,jarier,,0.0,0
1981,15,daly,,0.0,0
1981,15,stohr,,0.0,0
1981,15,serra,,0.0,0
1981,15,keke_rosberg,,0.0,0
1981,15,alboreto,,0.0,0
1981,15,henton,,0.0,0
1981,15,lammers,,0.0,0
1981,15,zunino,,0.0,0
1981,15,ghinzani,,0.0,0
1981,15,jabouille,,0.0,0
1981,15,warwick,,0.0,0
1981,15,gabbiani,,0.0,0
1981,15,guerra,,0.0,0
1981,15,cogan,,0.0,0
1981,15,villeneuve_sr,,0.0,0
1981,15,londono,,0.0,0
1981,15,francia,,0.0,0
1982,16,keke_rosberg,1.0,44.0,1
1982,16,pironi,2.0,39.0,2
1982,16,watson,3.0,39.0,2
1982,16,prost,4.0,34.0,2
1982,16,lauda,5.0,30.0,2
1982,16,arnoux,6.0,28.0,2
1982,16,tambay,7.0,25.0,1
1982,16,alboreto,8.0,25.0,1
1982,16,angelis,9.0,23.0,1
1982,16,patrese,10.0,21.0,1
1982,16,piquet,11.0,20.0,1
1982,16,cheever,12.0,15.0,0
1982,16,daly,13.0,8.0,0
1982,16,mansell,14.0,7.0,0
1982,16,gilles_villeneuve,15.0,6.0,0
1982,16,reutemann,16.0,6.0,0
1982,16,cesaris,17.0,5.0,0
1982,16,laffite,18.0,5.0,0
1982,16,mario_andretti,19.0,4.0,0
1982,16,jarier,20.0,3.0,0
1982,16,surer,21.0,3.0,0
1982,16,giacomelli,22.0,2.0,0
1982,16,salazar,23.0,2.0,0
1982,16,manfred_winkelhock,24.0,2.0,0
1982,16,baldi,25.0,2.0,0
1982,16,serra,26.0,1.0,0
1982,16,henton,,0.0,0
1982,16,mass,,0.0,0
1982,16,borgudd,,0.0,0
1982,16,boesel,,0.0,0
1982,16,guerrero,,0.0,0
1982,16,warwick,,0.0,0
1982,16,keegan,,0.0,0
1982,16,lees,,0.0,0
1982,16,fabi,,0.0,0
1982,16,paletti,,0.0,0
1982,16,byrne,,0.0,0
1982,16,lammers,,0.0,0
1982,16,villota,,0.0,0
1982,16,moreno,,0.0,0
1983,15,piquet,1.0,59.0,3
1983,15,prost,2.0,57.0,4
1983,15,arnoux,3.0,49.0,3
1983,15,tambay,4.0,40.0,1
1983,15,keke_rosberg,5.0,27.0,1
1983,15,watson,6.0,22.0,1
1983,15,cheever,7.0,22.0,0
1983,15,cesaris,8.0,15.0,0
1983,15,patrese,9.0,13.0,1
1983,15,lauda,10.0,12.0,0
1983,15,laffite,11.0,11.0,0
1983,15,alboreto,12.0,10.0,1
1983,15,mansell,13.0,10.0,0
1983,15,warwick,14.0,9.0,0
1983,15,surer,15.0,4.0,0
1983,15,baldi,16.0,3.0,0
1983,15,sullivan,17.0,2.0,0
1983,15,angelis,18.0,2.0,0
1983,15,giacomelli,19.0,1.0,0
1983,15,cecotto,20.0,1.0,0
1983,15,boutsen,,0.0,0
1983,15,serra,,0.0,0
1983,15,jarier,,0.0,0
1983,15,boesel,,0.0,0
1983,15,johansson,,0.0,0
1983,15,manfred_winkelhock,,0.0,0
1983,15,corrado_fabi,,0.0,0
1983,15,ghinzani,,0.0,0
1983,15,guerrero,,0.0,0
1983,15,acheson,,0.0,0
1983,15,salazar,,0.0,0
1983,15,palmer,,0.0,0
1983,15,jones,,0.0,0
1983,15,villeneuve_sr,,0.0,0
1983,15,schlesser,,0.0,0
1984,16,lauda,1.0,72.0,5
1984,16,prost,2.0,71.5,7
1984,16,angelis,3.0,34.0,0
1984,16,alboreto,4.0,30.5,1
1984,16,piquet,5.0,29.0,2
1984,16,arnoux,6.0,27.0,0
1984,16,warwick,7.0,23.0,0
1984,16,keke_rosberg,8.0,20.5,1
1984,16,senna,9.0,13.0,0
1984,16,mansell,10.0,13.0,0
1984,16,tambay,11.0,11.0,0
1984,16,fabi,12.0,9.0,0
1984,16,patrese,13.0,8.0,0
1984,16,laffite,14.0,5.0,0
1984,16,boutsen,15.0,5.0,0
1984,16,cheever,16.0,3.0,0
1984,16,johansson,17.0,3.0,0
1984,16,cesaris,18.0,3.0,0
1984,16,ghinzani,19.0,2.0,0
1984,16,surer,20.0,1.0,0
1984,16,gartner,,0.0,0
1984,16,berger,,0.0,0
1984,16,hesnault,,0.0,0
1984,16,corrado_fabi,,0.0,0
1984,16,baldi,,0.0,0
1984,16,manfred_winkelhock,,0.0,0
1984,16,palmer,,0.0,0
1984,16,rothengatter,,0.0,0
1984,16,cecotto,,0.0,0
1984,16,alliot,,0.0,0
1984,16,brundle,,0.0,0
1984,16,bellof,,0.0,0
1984,16,streiff,,0.0,0
1984,16,thackwell,,0.0,0
1984,16,martini,,0.0,0
1985,16,prost,1.0,73.0,5
1985,16,alboreto,2.0,53.0,2
1985,16,keke_rosberg,3.0,40.0,2
1985,16,senna,4.0,38.0,2
1985,16,angelis,5.0,33.0,1
1985,16,mansell,6.0,31.0,2
1985,16,johansson,7.0,26.0,0
1985,16,piquet,8.0,21.0,1
1985,16,laffite,9.0,16.0,0
1985,16,lauda,10.0,14.0,1
1985,16,boutsen,11.0,11.0,0
1985,16,tambay,12.0,11.0,0
1985,16,surer,13.0,5.0,0
1985,16,warwick,14.0,5.0,0
1985,16,streiff,15.0,4.0,0
1985,16,bellof,16.0,4.0,0
1985,16,cesaris,17.0,3.0,0
1985,16,capelli,18.0,3.0,0
1985,16,arnoux,19.0,3.0,0
1985,16,berger,20.0,3.0,0
1985,16,brundle,,0.0,0
1985,16,rothengatter,,0.0,0
1985,16,watson,,0.0,0
1985,16,martini,,0.0,0
1985,16,patrese,,0.0,0
1985,16,cheever,,0.0,0
1985,16,ghinzani,,0.0,0
1985,16,alliot,,0.0,0
1985,16,palmer,,0.0,0
1985,16,manfred_winkelhock,,0.0,0
1985,16,fabi,,0.0,0
1985,16,danner,,0.0,0
1985,16,acheson,,0.0,0
1985,16,baldi,,0.0,0
1985,16,jones,,0.0,0
1985,16,hesnault,,0.0,0
1986,16,prost,1.0,72.0,4
1986,16,mansell,2.0,70.0,5
1986,16,piquet,3.0,69.0,4
1986,16,senna,4.0,55.0,2
1986,16,johansson,5.0,23.0,0
1986,16,keke_rosberg,6.0,22.0,0
1986,16,berger,7.0,17.0,1
1986,16,laffite,8.0,14.0,0
1986,16,alboreto,9.0,14.0,0
1986,16,arnoux,10.0,14.0,0
1986,16,brundle,11.0,8.0,0
1986,16,jones,12.0,4.0,0
1986,16,dumfries,13.0,3.0,0
1986,16,streiff,14.0,3.0,0
1986,16,tambay,15.0,2.0,0
1986,16,fabi,16.0,2.0,0
1986,16,patrese,17.0,2.0,0
1986,16,danner,18.0,1.0,0
1986,16,alliot,19.0,1.0,0
1986,16,boutsen,,0.0,0
1986,16,warwick,,0.0,0
1986,16,palmer,,0.0,0
1986,16,rothengatter,,0.0,0
1986,16,cesaris,,0.0,0
1986,16,angelis,,0.0,0
1986,16,surer,,0.0,0
1986,16,ghinzani,,0.0,0
1986,16,berg,,0.0,0
1986,16,nannini,,0.0,0
1986,16,caffi,,0.0,0
1986,16,capelli,,0.0,0
1986,16,cheever,,0.0,0
1987,16,piquet,1.0,73.0,3
1987,16,mansell,2.0,61.0,6
1987,16,senna,3.0,57.0,2
1987,16,prost,4.0,46.0,3
1987,16,berger,5.0,36.0,2
1987,16,johansson,6.0,30.0,0
1987,16,alboreto,7.0,17.0,0
1987,16,boutsen,8.0,16.0,0
1987,16,fabi,9.0,12.0,0
1987,16,cheever,10.0,8.0,0
1987,16,palmer,11.0,7.0,0
1987,16,satoru_nakajima,12.0,7.0,0
1987,16,patrese,13.0,6.0,0
1987,16,cesaris,14.0,4.0,0
1987,16,streiff,15.0,4.0,0
1987,16,warwick,16.0,3.0,0
1987,16,alliot,17.0,3.0,0
1987,16,brundle,18.0,2.0,0
1987,16,capelli,19.0,1.0,0
1987,16,arnoux,20.0,1.0,0
1987,16,moreno,21.0,1.0,0
1987,16,dalmas,,0.0,0
1987,16,danner,,0.0,0
1987,16,ghinzani,,0.0,0
1987,16,fabre,,0.0,0
1987,16,nannini,,0.0,0
1987,16,caffi,,0.0,0
1987,16,campos,,0.0,0
1987,16,forini,,0.0,0
1987,16,tarquini,,0.0,0
1987,16,modena,,0.0,0
1987,16,larini,,0.0,0
1988,16,senna,1.0,90.0,8
1988,16,prost,2.0,87.0,7
1988,16,berger,3.0,41.0,1
1988,16,boutsen,4.0,27.0,0
1988,16,alboreto,5.0,24.0,0
1988,16,piquet,6.0,22.0,0
1988,16,capelli,7.0,17.0,0
1988,16,warwick,8.0,17.0,0
1988,16,mansell,9.0,12.0,0
1988,16,nannini,10.0,12.0,0
1988,16,patrese,11.0,8.0,0
1988,16,cheever,12.0,6.0,0
1988,16,gugelmin,13.0,5.0,0
1988,16,palmer,14.0,5.0,0
1988,16,cesaris,15.0,3.0,0
1988,16,satoru_nakajima,16.0,1.0,0
1988,16,martini,17.0,1.0,0
1988,16,dalmas,,0.0,0
1988,16,caffi,,0.0,0
1988,16,brundle,,0.0,0
1988,16,streiff,,0.0,0
1988,16,sala,,0.0,0
1988,16,tarquini,,0.0,0
1988,16,alliot,,0.0,0
1988,16,johansson,,0.0,0
1988,16,bailey,,0.0,0
1988,16,larini,,0.0,0
1988,16,arnoux,,0.0,0
1988,16,modena,,0.0,0
1988,16,schlesser,,0.0,0
1988,16,schneider,,0.0,0
1988,16,larrauri,,0.0,0
1988,16,ghinzani,,0.0,0
1988,16,campos,,0.0,0
1988,16,suzuki,,0.0,0
1988,16,raphanel,,0.0,0
1989,16,prost,1.0,76.0,4
1989,16,senna,2.0,60.0,6
1989,16,patrese,3.0,40.0,0
1989,16,mansell,4.0,38.0,2
1989,16,boutsen,5.0,37.0,2
1989,16,nannini,6.0,32.0,1
1989,16,berger,7.0,21.0,1
1989,16,piquet,8.0,12.0,0
1989,16,alesi,9.0,8.0,0
1989,16,warwick,10.0,7.0,0
1989,16,cheever,11.0,6.0,0
1989,16,johansson,12.0,6.0,0
1989,16,alboreto,13.0,6.0,0
1989,16,herbert,14.0,5.0,0
1989,16,martini,15.0,5.0,0
1989,16,gugelmin,16.0,4.0,0
1989,16,cesaris,17.0,4.0,0
1989,16,modena,18.0,4.0,0
1989,16,caffi,19.0,4.0,0
1989,16,brundle,20.0,4.0,0
1989,16,satoru_nakajima,21.0,3.0,0
1989,16,danner,22.0,3.0,0
1989,16,pirro,23.0,2.0,0
1989,16,arnoux,24.0,2.0,0
1989,16,palmer,25.0,2.0,0
1989,16,grouillard,26.0,1.0,0
1989,16,tarquini,27.0,1.0,0
1989,16,sala,28.0,1.0,0
1989,16,alliot,29.0,1.0,0
1989,16,capelli,,0.0,0
1989,16,bernard,,0.0,0
1989,16,gachot,,0.0,0
1989,16,larini,,0.0,0
1989,16,donnelly,,0.0,0
1989,16,moreno,,0.0,0
1989,16,lehto,,0.0,0
1989,16,ghinzani,,0.0,0
1989,16,schneider,,0.0,0
1989,16,raphanel,,0.0,0
1989,16,dalmas,,0.0,0
1989,16,barilla,,0.0,0
1989,16,foitek,,0.0,0
1989,16,weidler,,0.0,0
1989,16,suzuki,,0.0,0
1989,16,larrauri,,0.0,0
1989,16,joachim_winkelhock,,0.0,0
1989,16,bertaggia,,0.0,0
1990,16,senna,1.0,78.0,6
1990,16,prost,2.0,71.0,5
1990,16,piquet,3.0,43.0,2
1990,16,berger,4.0,43.0,0
1990,16,mansell,5.0,37.0,1
1990,16,boutsen,6.0,34.0,1
1990,16,patrese,7.0,23.0,1
1990,16,nannini,8.0,21.0,0
1990,16,alesi,9.0,13.0,0
1990,16,capelli,10.0,6.0,0
1990,16,moreno,11.0,6.0,0
1990,16,suzuki,12.0,6.0,0
1990,16,bernard,13.0,5.0,0
1990,16,warwick,14.0,3.0,0
1990,16,satoru_nakajima,15.0,3.0,0
1990,16,caffi,16.0,2.0,0
1990,16,modena,17.0,2.0,0
1990,16,gugelmin,18.0,1.0,0
1990,16,larini,,0.0,0
1990,16,donnelly,,0.0,0
1990,16,martini,,0.0,0
1990,16,foitek,,0.0,0
1990,16,alliot,,0.0,0
1990,16,alboreto,,0.0,0
1990,16,dalmas,,0.0,0
1990,16,pirro,,0.0,0
1990,16,cesaris,,0.0,0
1990,16,barilla,,0.0,0
1990,16,lehto,,0.0,0
1990,16,schneider,,0.0,0
1990,16,grouillard,,0.0,0
1990,16,tarquini,,0.0,0
1990,16,morbidelli,,0.0,0
1990,16,brabham,,0.0,0
1990,16,herbert,,0.0,0
1990,16,johansson,,0.0,0
1990,16,gachot,,0.0,0
1990,16,langes,,0.0,0
1990,16,giacomelli,,0.0,0
1990,16,gary_brabham,,0.0,0
1991,16,senna,1.0,96.0,7
1991,16,mansell,2.0,72.0,5
1991,16,patrese,3.0,53.0,2
1991,16,berger,4.0,43.0,1
1991,16,prost,5.0,34.0,0
1991,16,piquet,6.0,26.5,1
1991,16,alesi,7.0,21.0,0
1991,16,modena,8.0,10.0,0
1991,16,cesaris,9.0,9.0,0
1991,16,moreno,10.0,8.0,0
1991,16,martini,11.0,6.0,0
1991,16,lehto,12.0,4.0,0
1991,16,gachot,13.0,4.0,0
1991,16,michael_schumacher,14.0,4.0,0
1991,16,satoru_nakajima,15.0,2.0,0
1991,16,hakkinen,16.0,2.0,0
1991,16,brundle,17.0,2.0,0
1991,16,pirro,18.0,1.0,0
1991,16,blundell,19.0,1.0,0
1991,16,capelli,20.0,1.0,0
1991,16,bernard,21.0,1.0,0
1991,16,suzuki,22.0,1.0,0
1991,16,bailey,23.0,1.0,0
1991,16,morbidelli,24.0,0.5,0
1991,16,gugelmin,,0.0,0
1991,16,boutsen,,0.0,0
1991,16,herbert,,0.0,0
1991,16,larini,,0.0,0
1991,16,comas,,0.0,0
1991,16,tarquini,,0.0,0
1991,16,zanardi,,0.0,0
1991,16,poele,,0.0,0
1991,16,caffi,,0.0,0
1991,16,grouillard,,0.0,0
1991,16,alboreto,,0.0,0
1991,16,wendlinger,,0.0,0
1991,16,johansson,,0.0,0
1991,16,barbazza,,0.0,0
1991,16,bartels,,0.0,0
1991,16,hattori,,0.0,0
1991,16,chaves,,0.0,0
1992,16,mansell,1.0,108.0,9
1992,16,patrese,2.0,56.0,1
1992,16,michael_schumacher,3.0,53.0,1
1992,16,senna,4.0,50.0,3
1992,16,berger,5.0,49.0,2
1992,16,brundle,6.0,38.0,0
1992,16,alesi,7.0,18.0,0
1992,16,hakkinen,8.0,11.0,0
1992,16,cesaris,9.0,8.0,0
1992,16,alboreto,10.0,6.0,0
1992,16,comas,11.0,4.0,0
1992,16,wendlinger,12.0,3.0,0
1992,16,capelli,13.0,3.0,0
1992,16,boutsen,14.0,2.0,0
1992,16,herbert,15.0,2.0,0
1992,16,martini,16.0,2.0,0
1992,16,modena,17.0,1.0,0
1992,16,fittipaldi,18.0,1.0,0
1992,16,gachot,19.0,1.0,0
1992,16,suzuki,,0.0,0
1992,16,lehto,,0.0,0
1992,16,morbidelli,,0.0,0
1992,16,gugelmin,,0.0,0
1992,16,grouillard,,0.0,0
1992,16,katayama,,0.0,0
1992,16,belmondo,,0.0,0
1992,16,poele,,0.0,0
1992,16,naspetti,,0.0,0
1992,16,larini,,0.0,0
1992,16,damon_hill,,0.0,0
1992,16,lammers,,0.0,0
1992,16,tarquini,,0.0,0
1992,16,chiesa,,0.0,0
1992,16,moreno,,0.0,0
1992,16,zanardi,,0.0,0
1992,16,mccarthy,,0.0,0
1992,16,amati,,0.0,0
1993,16,prost,1.0,99.0,7
1993,16,senna,2.0,73.0,5
1993,16,damon_hill,3.0,69.0,3
1993,16,michael_schumacher,4.0,52.0,1
1993,16,patrese,5.0,20.0,0
1993,16,alesi,6.0,16.0,0
1993,16,brundle,7.0,13.0,0
1993,16,berger,8.0,12.0,0
1993,16,herbert,9.0,11.0,0
1993,16,blundell,10.0,10.0,0
1993,16,andretti,11.0,7.0,0
1993,16,wendlinger,12.0,7.0,0
1993,16,lehto,13.0,5.0,0
1993,16,fittipaldi,14.0,5.0,0
1993,16,hakkinen,15.0,4.0,0
1993,16,warwick,16.0,4.0,0
1993,16,alliot,17.0,2.0,0
1993,16,barrichello,18.0,2.0,0
1993,16,barbazza,19.0,2.0,0
1993,16,zanardi,20.0,1.0,0
1993,16,comas,21.0,1.0,0
1993,16,irvine,22.0,1.0,0
1993,16,martini,,0.0,0
1993,16,suzuki,,0.0,0
1993,16,badoer,,0.0,0
1993,16,boutsen,,0.0,0
1993,16,cesaris,,0.0,0
1993,16,katayama,,0.0,0
1993,16,alboreto,,0.0,0
1993,16,lamy,,0.0,0
1993,16,toshio_suzuki,,0.0,0
1993,16,gounon,,0.0,0
1993,16,capelli,,0.0,0
1993,16,apicella,,0.0,0
1993,16,naspetti,,0.0,0
1994,16,michael_schumacher,1.0,92.0,8
1994,16,damon_hill,2.0,91.0,6
1994,16,berger,3.0,41.0,1
1994,16,hakkinen,4.0,26.0,0
1994,16,alesi,5.0,24.0,0
1994,16,barrichello,6.0,19.0,0
1994,16,brundle,7.0,16.0,0
1994,16,coulthard,8.0,14.0,0
1994,16,mansell,9.0,13.0,1
1994,16,verstappen,10.0,10.0,0
1994,16,panis,11.0,9.0,0
1994,16,blundell,12.0,8.0,0
1994,16,frentzen,13.0,7.0,0
1994,16,larini,14.0,6.0,0
1994,16,fittipaldi,15.0,6.0,0
1994,16,irvine,16.0,6.0,0
1994,16,katayama,17.0,5.0,0
1994,16,bernard,18.0,4.0,0
1994,16,wendlinger,19.0,4.0,0
1994,16,cesaris,20.0,4.0,0
1994,16,martini,21.0,4.0,0
1994,16,morbidelli,22.0,3.0,0
1994,16,comas,23.0,2.0,0
1994,16,lehto,24.0,1.0,0
1994,16,alboreto,25.0,1.0,0
1994,16,herbert,,0.0,0
1994,16,beretta,,0.0,0
1994,16,lamy,,0.0,0
1994,16,gounon,,0.0,0
1994,16,zanardi,,0.0,0
1994,16,brabham,,0.0,0
1994,16,salo,,0.0,0
1994,16,lagorce,,0.0,0
1994,16,ratzenberger,,0.0,0
1994,16,dalmas,,0.0,0
1994,16,adams,,0.0,0
1994,16,schiattarella,,0.0,0
1994,16,senna,,0.0,0
1994,16,belmondo,,0.0,0
1994,16,gachot,,0.0,0
1994,16,deletraz,,0.0,0
1994,16,suzuki,,0.0,0
1994,16,alliot,,0.0,0
1994,16,noda,,0.0,0
1994,16,inoue,,0.0,0
